account_id,plan,day,tokens
acc_011,pro,84,15286
acc_011,pro,85,18583
acc_011,pro,86,19689
acc_011,pro,87,16319
acc_011,pro,88,17681
acc_011,pro,89,17257
acc_012,pro,0,17551
acc_012,pro,1,15987
acc_012,pro,2,16258
acc_012,pro,3,15289
acc_012,pro,4,16429
acc_012,pro,5,15786
acc_012,pro,6,13025
acc_012,pro,7,17830
acc_012,pro,8,14889
acc_012,pro,9,18008
acc_012,pro,10,65001
acc_012,pro,11,16186
acc_012,pro,12,16657
acc_012,pro,13,64350
acc_012,pro,14,15520
acc_012,pro,15,15593
acc_012,pro,16,16772
acc_012,pro,17,11177
acc_012,pro,18,15803
acc_012,pro,19,15217
acc_012,pro,20,14609
acc_012,pro,21,16477
acc_012,pro,22,14840
acc_012,pro,23,64694
acc_012,pro,24,17341
acc_012,pro,25,16644
acc_012,pro,26,16980
acc_012,pro,27,16649
acc_012,pro,28,17099
acc_012,pro,29,17026
acc_012,pro,30,16389
acc_012,pro,31,17526
acc_012,pro,32,15574
acc_012,pro,33,14653
acc_012,pro,34,14578
acc_012,pro,35,15345
acc_012,pro,36,12834
acc_012,pro,37,16170
acc_012,pro,38,16876
acc_012,pro,39,17317
acc_012,pro,40,13287
acc_012,pro,41,14625
acc_012,pro,42,17145
acc_012,pro,43,15525
acc_012,pro,44,64335
acc_012,pro,45,13870
acc_012,pro,46,17986
acc_012,pro,47,13760
acc_012,pro,48,11052
acc_012,pro,49,16123
acc_012,pro,50,16164
acc_012,pro,51,15054
acc_012,pro,52,16586
acc_012,pro,53,16632
acc_012,pro,54,16453
acc_012,pro,55,15026
acc_012,pro,56,14732
acc_012,pro,57,15184
acc_012,pro,58,14530
acc_012,pro,59,17607
acc_012,pro,60,15313
acc_012,pro,61,16078
acc_012,pro,62,17138
acc_012,pro,63,14459
acc_012,pro,64,13701
acc_012,pro,65,14535
acc_012,pro,66,16248
acc_012,pro,67,16139
acc_012,pro,68,16450
acc_012,pro,69,15669
acc_012,pro,70,11971
acc_012,pro,71,15620
acc_012,pro,72,64857
acc_012,pro,73,17789
acc_012,pro,74,15973
acc_012,pro,75,16145
acc_012,pro,76,16807
acc_012,pro,77,17738
acc_012,pro,78,15833
acc_012,pro,79,16784
acc_012,pro,80,14961
acc_012,pro,81,13899
acc_012,pro,82,15115
acc_012,pro,83,18132
acc_012,pro,84,16817
acc_012,pro,85,14029
acc_012,pro,86,16894
acc_012,pro,87,14135
acc_012,pro,88,16428
acc_012,pro,89,14404
acc_013,free,0,4649
acc_013,free,1,3359
acc_013,free,2,4102
acc_013,free,3,3922
acc_013,free,4,3840
acc_013,free,5,3492
acc_013,free,6,3916
acc_013,free,7,4032
acc_013,free,8,3408
acc_013,free,9,4174
acc_013,free,10,3959
acc_013,free,11,3866
acc_013,free,12,3628
acc_013,free,13,4312
acc_013,free,14,3444
acc_013,free,15,3779
acc_013,free,16,3631
acc_013,free,17,3249
acc_013,free,18,3413
acc_013,free,19,4001
acc_013,free,20,4431
acc_013,free,21,4022
acc_013,free,22,3923
acc_013,free,23,4454
acc_013,free,24,3380
acc_013,free,25,3480
acc_013,free,26,3845
acc_013,free,27,3785
acc_013,free,28,3793
acc_013,free,29,14750
acc_013,free,30,3799
acc_013,free,31,3135
acc_013,free,32,4277
acc_013,free,33,3850
acc_013,free,34,4039
acc_013,free,35,3823
acc_013,free,36,4066
acc_013,free,37,3751
acc_013,free,38,4192
acc_013,free,39,3394
acc_013,free,40,4144
acc_013,free,41,4144
acc_013,free,42,3099
acc_013,free,43,3461
acc_013,free,44,3973
acc_013,free,45,3798
acc_013,free,46,3665
acc_013,free,47,3239
acc_013,free,48,4084
acc_013,free,49,3712
acc_013,free,50,3733
acc_013,free,51,3798
acc_013,free,52,3835
acc_013,free,53,3423
acc_013,free,54,3740
acc_013,free,55,3961
acc_013,free,56,3422
acc_013,free,57,4220
acc_013,free,58,4120
acc_013,free,59,3610
acc_013,free,60,3639
acc_013,free,61,14339
acc_013,free,62,3938
acc_013,free,63,3884
acc_013,free,64,3524
acc_013,free,65,4202
acc_013,free,66,3751
acc_013,free,67,3235
acc_013,free,68,3521
acc_013,free,69,3186
acc_013,free,70,5032
acc_013,free,71,3183
acc_013,free,72,3697
acc_013,free,73,3478
acc_013,free,74,3043
acc_013,free,75,4329
acc_013,free,76,14615
acc_013,free,77,4007
acc_013,free,78,3324
acc_013,free,79,3993
acc_013,free,80,3008
acc_013,free,81,4358
acc_013,free,82,3648
acc_013,free,83,3315
acc_013,free,84,4258
acc_013,free,85,3529
acc_013,free,86,3200
acc_013,free,87,3808
acc_013,free,88,3568
acc_013,free,89,3761
acc_014,pro,0,14135
acc_014,pro,1,19492
acc_014,pro,2,21474
acc_014,pro,3,17065
acc_014,pro,4,15713
acc_014,pro,5,19723
acc_014,pro,6,19776
acc_014,pro,7,18181
acc_014,pro,8,75156
acc_014,pro,9,19177
acc_014,pro,10,17034
acc_014,pro,11,17037
acc_014,pro,12,20410
acc_014,pro,13,16916
acc_014,pro,14,15813
acc_014,pro,15,17817
acc_014,pro,16,18224
acc_014,pro,17,19995
acc_014,pro,18,17970
acc_014,pro,19,21830
acc_014,pro,20,19275
acc_014,pro,21,17567
acc_014,pro,22,77247
acc_014,pro,23,21790
acc_014,pro,24,20355
acc_014,pro,25,16239
acc_014,pro,26,18378
acc_014,pro,27,19590
acc_014,pro,28,20271
acc_014,pro,29,18762
acc_014,pro,30,18499
acc_014,pro,31,22543
acc_014,pro,32,20384
acc_014,pro,33,19917
acc_014,pro,34,18045
acc_014,pro,35,74344
acc_014,pro,36,19952
acc_014,pro,37,20600
acc_014,pro,38,19101
acc_014,pro,39,20390
acc_014,pro,40,20441
acc_014,pro,41,20735
acc_014,pro,42,16211
acc_014,pro,43,18429
acc_014,pro,44,20069
acc_014,pro,45,19207
acc_014,pro,46,20447
acc_014,pro,47,19916
acc_014,pro,48,14996
acc_014,pro,49,21209
acc_014,pro,50,18197
acc_014,pro,51,17463
acc_014,pro,52,21137
acc_014,pro,53,20291
acc_014,pro,54,21428
acc_014,pro,55,19611
acc_014,pro,56,18406
acc_014,pro,57,19386
acc_014,pro,58,17144
acc_014,pro,59,16527
acc_014,pro,60,17909
acc_014,pro,61,22043
acc_014,pro,62,18088
acc_014,pro,63,15849
acc_014,pro,64,18814
acc_014,pro,65,18064
acc_014,pro,66,21247
acc_014,pro,67,21880
acc_014,pro,68,18322
acc_014,pro,69,19609
acc_014,pro,70,19769
acc_014,pro,71,19019
acc_014,pro,72,18671
acc_014,pro,73,17345
acc_014,pro,74,15583
acc_014,pro,75,17335
acc_014,pro,76,18952
acc_014,pro,77,16341
acc_014,pro,78,19508
acc_014,pro,79,19244
acc_014,pro,80,18067
acc_014,pro,81,18593
acc_014,pro,82,16628
acc_014,pro,83,78033
acc_014,pro,84,20662
acc_014,pro,85,16917
acc_014,pro,86,16966
acc_014,pro,87,17358
acc_014,pro,88,20166
acc_014,pro,89,19763
acc_015,pro,0,10754
acc_015,pro,1,10072
acc_015,pro,2,11347
acc_015,pro,3,10674
acc_015,pro,4,12114
acc_015,pro,5,11343
acc_015,pro,6,12405
acc_015,pro,7,10589
acc_015,pro,8,10880
acc_015,pro,9,10918
acc_015,pro,10,12687
acc_015,pro,11,11176
acc_015,pro,12,11727
acc_015,pro,13,11147
acc_015,pro,14,10525
acc_015,pro,15,10347
acc_015,pro,16,10342
acc_015,pro,17,11343
acc_015,pro,18,12295
acc_015,pro,19,12336
acc_015,pro,20,10316
acc_015,pro,21,11550
acc_015,pro,22,10101
acc_015,pro,23,12009
acc_015,pro,24,10186
acc_015,pro,25,12162
acc_015,pro,26,11508
acc_015,pro,27,10191
acc_015,pro,28,11663
acc_015,pro,29,10352
acc_015,pro,30,14061
acc_015,pro,31,10547
acc_015,pro,32,10606
acc_015,pro,33,7738
acc_015,pro,34,11024
acc_015,pro,35,9210
acc_015,pro,36,11641
acc_015,pro,37,9536
acc_015,pro,38,12181
acc_015,pro,39,10694
acc_015,pro,40,11461
acc_015,pro,41,11183
acc_015,pro,42,12586
acc_015,pro,43,8498
acc_015,pro,44,10081
acc_015,pro,45,11207
acc_015,pro,46,9134
acc_015,pro,47,12140
acc_015,pro,48,11280
acc_015,pro,49,10299
acc_015,pro,50,10930
acc_015,pro,51,8317
acc_015,pro,52,10063
acc_015,pro,53,8404
acc_015,pro,54,10214
acc_015,pro,55,8656
acc_015,pro,56,10368
acc_015,pro,57,8048
acc_015,pro,58,10708
acc_015,pro,59,11792
acc_015,pro,60,8418
acc_015,pro,61,11188
acc_015,pro,62,11790
acc_015,pro,63,12548
acc_015,pro,64,9651
acc_015,pro,65,10063
acc_015,pro,66,11874
acc_015,pro,67,41576
acc_015,pro,68,12192
acc_015,pro,69,10070
acc_015,pro,70,12183
acc_015,pro,71,10054
acc_015,pro,72,12975
acc_015,pro,73,12071
acc_015,pro,74,10559
acc_015,pro,75,12651
acc_015,pro,76,10614
acc_015,pro,77,11025
acc_015,pro,78,43572
acc_015,pro,79,11362
acc_015,pro,80,11693
acc_015,pro,81,10943
acc_015,pro,82,10325
acc_015,pro,83,10989
acc_015,pro,84,11574
acc_015,pro,85,11741
acc_015,pro,86,10320
acc_015,pro,87,10960
acc_015,pro,88,11711
acc_015,pro,89,13914
acc_016,enterprise,0,56247
acc_016,enterprise,1,53304
acc_016,enterprise,2,55725
acc_016,enterprise,3,234610
acc_016,enterprise,4,58402
acc_016,enterprise,5,54097
acc_016,enterprise,6,227530
acc_016,enterprise,7,65019
acc_016,enterprise,8,51128
acc_016,enterprise,9,53358
acc_016,enterprise,10,56234
acc_016,enterprise,11,53766
acc_016,enterprise,12,64694
acc_016,enterprise,13,62852
acc_016,enterprise,14,56107
acc_016,enterprise,15,69397
acc_016,enterprise,16,58844
acc_016,enterprise,17,65975
acc_016,enterprise,18,65308
acc_016,enterprise,19,59681
acc_016,enterprise,20,50748
acc_016,enterprise,21,57633
acc_016,enterprise,22,53175
acc_016,enterprise,23,60335
acc_016,enterprise,24,59345
acc_016,enterprise,25,58554
acc_016,enterprise,26,61798
acc_016,enterprise,27,59085
acc_016,enterprise,28,56775
acc_016,enterprise,29,50330
acc_016,enterprise,30,53693
acc_016,enterprise,31,51528
acc_016,enterprise,32,62179
acc_016,enterprise,33,56407
acc_016,enterprise,34,58578
acc_016,enterprise,35,54558
acc_016,enterprise,36,63656
acc_016,enterprise,37,60725
acc_016,enterprise,38,57868
acc_016,enterprise,39,57002
acc_016,enterprise,40,52621
acc_016,enterprise,41,53812
acc_016,enterprise,42,48560
acc_016,enterprise,43,60845
acc_016,enterprise,44,61388
acc_016,enterprise,45,61657
acc_016,enterprise,46,51864
acc_016,enterprise,47,65526
acc_016,enterprise,48,55399
acc_016,enterprise,49,60122
acc_016,enterprise,50,50226
acc_016,enterprise,51,63979
acc_016,enterprise,52,233063
acc_016,enterprise,53,55630
acc_016,enterprise,54,54616
acc_016,enterprise,55,60999
acc_016,enterprise,56,63960
acc_016,enterprise,57,52656
acc_016,enterprise,58,56747
acc_016,enterprise,59,54418
acc_016,enterprise,60,64266
acc_016,enterprise,61,53880
acc_016,enterprise,62,50421
acc_016,enterprise,63,61270
acc_016,enterprise,64,64954
acc_016,enterprise,65,60914
acc_016,enterprise,66,63444
acc_016,enterprise,67,68881
acc_016,enterprise,68,238582
acc_016,enterprise,69,67360
acc_016,enterprise,70,67441
acc_016,enterprise,71,54485
acc_016,enterprise,72,61337
acc_016,enterprise,73,58217
acc_016,enterprise,74,220791
acc_016,enterprise,75,230028
acc_016,enterprise,76,63714
acc_016,enterprise,77,60453
acc_016,enterprise,78,56926
acc_016,enterprise,79,53562
acc_016,enterprise,80,60504
acc_016,enterprise,81,56386
acc_016,enterprise,82,63682
acc_016,enterprise,83,63480
acc_016,enterprise,84,59620
acc_016,enterprise,85,51448
acc_016,enterprise,86,55026
acc_016,enterprise,87,67734
acc_016,enterprise,88,60302
acc_016,enterprise,89,64931
acc_017,pro,0,61514
acc_017,pro,1,16383
acc_017,pro,2,17096
acc_017,pro,3,15744
acc_017,pro,4,14645
acc_017,pro,5,15666
acc_017,pro,6,15601
acc_017,pro,7,16414
acc_017,pro,8,61206
acc_017,pro,9,19202
acc_017,pro,10,17139
acc_017,pro,11,14516
acc_017,pro,12,14363
acc_017,pro,13,14313
acc_017,pro,14,16175
acc_017,pro,15,15526
acc_017,pro,16,14032
acc_017,pro,17,12327
acc_017,pro,18,14789
acc_017,pro,19,16289
acc_017,pro,20,13461
acc_017,pro,21,14825
acc_017,pro,22,63025
acc_017,pro,23,11407
acc_017,pro,24,14657
acc_017,pro,25,14546
acc_017,pro,26,13123
acc_017,pro,27,59155
acc_017,pro,28,16586
acc_017,pro,29,17579
acc_017,pro,30,14207
acc_017,pro,31,16826
acc_017,pro,32,15463
acc_017,pro,33,60988
acc_017,pro,34,17648
acc_017,pro,35,14140
acc_017,pro,36,14460
acc_017,pro,37,59473
acc_017,pro,38,13636
acc_017,pro,39,16186
acc_017,pro,40,17604
acc_017,pro,41,15832
acc_017,pro,42,11398
acc_017,pro,43,18323
acc_017,pro,44,16953
acc_017,pro,45,17258
acc_017,pro,46,15856
acc_017,pro,47,14202
acc_017,pro,48,15351
acc_017,pro,49,17341
acc_017,pro,50,60739
acc_017,pro,51,16818
acc_017,pro,52,13943
acc_017,pro,53,16756
acc_017,pro,54,15641
acc_017,pro,55,14950
acc_017,pro,56,15612
acc_017,pro,57,16552
acc_017,pro,58,17190
acc_017,pro,59,14426
acc_017,pro,60,14820
acc_017,pro,61,16415
acc_017,pro,62,19075
acc_017,pro,63,18751
acc_017,pro,64,17348
acc_017,pro,65,17825
acc_017,pro,66,14112
acc_017,pro,67,13946
acc_017,pro,68,13757
acc_017,pro,69,14088
acc_017,pro,70,16357
acc_017,pro,71,15563
acc_017,pro,72,16607
acc_017,pro,73,17607
acc_017,pro,74,15835
acc_017,pro,75,15543
acc_017,pro,76,18379
acc_017,pro,77,14854
acc_017,pro,78,13424
acc_017,pro,79,16284
acc_017,pro,80,14624
acc_017,pro,81,15766
acc_017,pro,82,14097
acc_017,pro,83,16345
acc_017,pro,84,15486
acc_017,pro,85,15418
acc_017,pro,86,16632
acc_017,pro,87,17664
acc_017,pro,88,18209
acc_017,pro,89,16606
acc_018,free,0,3206
acc_018,free,1,3481
acc_018,free,2,3295
acc_018,free,3,3686
acc_018,free,4,12989
acc_018,free,5,3242
acc_018,free,6,3225
acc_018,free,7,3333
acc_018,free,8,3547
acc_018,free,9,3114
acc_018,free,10,2973
acc_018,free,11,13364
acc_018,free,12,13338
acc_018,free,13,3744
acc_018,free,14,3066
acc_018,free,15,3188
acc_018,free,16,3588
acc_018,free,17,3111
acc_018,free,18,3472
acc_018,free,19,3201
acc_018,free,20,3369
acc_018,free,21,12678
acc_018,free,22,3291
acc_018,free,23,2287
acc_018,free,24,3657
acc_018,free,25,3517
acc_018,free,26,2953
acc_018,free,27,3833
acc_018,free,28,3634
acc_018,free,29,2902
acc_018,free,30,3091
acc_018,free,31,2918
acc_018,free,32,3378
acc_018,free,33,3077
acc_018,free,34,2639
acc_018,free,35,3241
acc_018,free,36,3561
acc_018,free,37,3298
acc_018,free,38,3440
acc_018,free,39,3328
acc_018,free,40,3502
acc_018,free,41,3357
acc_018,free,42,3223
acc_018,free,43,3294
acc_018,free,44,3758
acc_018,free,45,3460
acc_018,free,46,2953
acc_018,free,47,3288
acc_018,free,48,3372
acc_018,free,49,13002
acc_018,free,50,2641
acc_018,free,51,2982
acc_018,free,52,3128
acc_018,free,53,3879
acc_018,free,54,3422
acc_018,free,55,2758
acc_018,free,56,3233
acc_018,free,57,3696
acc_018,free,58,3073
acc_018,free,59,3602
acc_018,free,60,2767
acc_018,free,61,2339
acc_018,free,62,3655
acc_018,free,63,3112
acc_018,free,64,2653
acc_018,free,65,3136
acc_018,free,66,3325
acc_018,free,67,3410
acc_018,free,68,2451
acc_018,free,69,3048
acc_018,free,70,3282
acc_018,free,71,3409
acc_018,free,72,2949
acc_018,free,73,3196
acc_018,free,74,3072
acc_018,free,75,3336
acc_018,free,76,3641
acc_018,free,77,3153
acc_018,free,78,2816
acc_018,free,79,3032
acc_018,free,80,3829
acc_018,free,81,2984
acc_018,free,82,2871
acc_018,free,83,3134
acc_018,free,84,3233
acc_018,free,85,3090
acc_018,free,86,2769
acc_018,free,87,3368
acc_018,free,88,3337
acc_018,free,89,3489
acc_019,pro,0,8589
acc_019,pro,1,7665
acc_019,pro,2,9337
acc_019,pro,3,9464
acc_019,pro,4,8198
acc_019,pro,5,9319
acc_019,pro,6,9582
acc_019,pro,7,9920
acc_019,pro,8,10246
acc_019,pro,9,10530
acc_019,pro,10,9020
acc_019,pro,11,9076
acc_019,pro,12,8680
acc_019,pro,13,9554
acc_019,pro,14,40334
acc_019,pro,15,9487
acc_019,pro,16,7450
acc_019,pro,17,8394
acc_019,pro,18,9621
acc_019,pro,19,7094
acc_019,pro,20,9904
acc_019,pro,21,8697
acc_019,pro,22,10639
acc_019,pro,23,10802
acc_019,pro,24,9159
acc_019,pro,25,9504
acc_019,pro,26,9606
acc_019,pro,27,9988
acc_019,pro,28,9569
acc_019,pro,29,9697
acc_019,pro,30,8654
acc_019,pro,31,8933
acc_019,pro,32,9605
acc_019,pro,33,9738
acc_019,pro,34,11243
acc_019,pro,35,10122
acc_019,pro,36,8593
acc_019,pro,37,9422
acc_019,pro,38,9362
acc_019,pro,39,9512
acc_019,pro,40,9860
acc_019,pro,41,9232
acc_019,pro,42,10902
acc_019,pro,43,8505
acc_019,pro,44,9604
acc_019,pro,45,11441
acc_019,pro,46,9089
acc_019,pro,47,9106
acc_019,pro,48,11361
acc_019,pro,49,10055
acc_019,pro,50,9646
acc_019,pro,51,9636
acc_019,pro,52,10772
acc_019,pro,53,38327
acc_019,pro,54,8464
acc_019,pro,55,8523
acc_019,pro,56,10019
acc_019,pro,57,8944
acc_019,pro,58,9862
acc_019,pro,59,8625
acc_019,pro,60,10177
acc_019,pro,61,11746
acc_019,pro,62,9961
acc_019,pro,63,6851
acc_019,pro,64,10929
acc_019,pro,65,9039
acc_019,pro,66,8084
acc_019,pro,67,7715
acc_019,pro,68,11887
acc_019,pro,69,9733
acc_019,pro,70,9082
acc_019,pro,71,9341
acc_019,pro,72,8099
acc_019,pro,73,9878
acc_019,pro,74,10260
acc_019,pro,75,8645
acc_019,pro,76,9998
acc_019,pro,77,12150
acc_019,pro,78,10387
acc_019,pro,79,9668
acc_019,pro,80,8505
acc_019,pro,81,10467
acc_019,pro,82,10082
acc_019,pro,83,38214
acc_019,pro,84,10079
acc_019,pro,85,8522
acc_019,pro,86,9799
acc_019,pro,87,9427
acc_019,pro,88,11209
acc_019,pro,89,9630
acc_020,pro,0,9646
acc_020,pro,1,9512
acc_020,pro,2,10970
acc_020,pro,3,11281
acc_020,pro,4,9624
acc_020,pro,5,8686
acc_020,pro,6,8431
acc_020,pro,7,9175
acc_020,pro,8,11234
acc_020,pro,9,9670
acc_020,pro,10,10555
acc_020,pro,11,10535
acc_020,pro,12,10055
acc_020,pro,13,8365
acc_020,pro,14,10539
acc_020,pro,15,8263
acc_020,pro,16,8721
acc_020,pro,17,9710
acc_020,pro,18,9083
acc_020,pro,19,9700
acc_020,pro,20,8214
acc_020,pro,21,8724
acc_020,pro,22,10013
acc_020,pro,23,12050
acc_020,pro,24,10778
acc_020,pro,25,7939
acc_020,pro,26,9172
acc_020,pro,27,8855
acc_020,pro,28,9409
acc_020,pro,29,9698
acc_020,pro,30,8909
acc_020,pro,31,10397
acc_020,pro,32,10577
acc_020,pro,33,10517
acc_020,pro,34,8573
acc_020,pro,35,9747
acc_020,pro,36,10417
acc_020,pro,37,10213
acc_020,pro,38,10142
acc_020,pro,39,10798
acc_020,pro,40,9005
acc_020,pro,41,7798
acc_020,pro,42,37476
acc_020,pro,43,9212
acc_020,pro,44,11850
acc_020,pro,45,8833
acc_020,pro,46,10553
acc_020,pro,47,11590
acc_020,pro,48,11299
acc_020,pro,49,9421
acc_020,pro,50,10228
acc_020,pro,51,9664
acc_020,pro,52,8682
acc_020,pro,53,10728
acc_020,pro,54,10004
acc_020,pro,55,8570
acc_020,pro,56,9086
acc_020,pro,57,9292
acc_020,pro,58,10594
acc_020,pro,59,8330
acc_020,pro,60,7309
acc_020,pro,61,8327
acc_020,pro,62,37962
acc_020,pro,63,8515
acc_020,pro,64,9268
acc_020,pro,65,8972
acc_020,pro,66,7490
acc_020,pro,67,8791
acc_020,pro,68,9238
acc_020,pro,69,10345
acc_020,pro,70,11320
acc_020,pro,71,8703
acc_020,pro,72,37919
acc_020,pro,73,9921
acc_020,pro,74,11746
acc_020,pro,75,8927
acc_020,pro,76,8652
acc_020,pro,77,9098
acc_020,pro,78,8646
acc_020,pro,79,10077
acc_020,pro,80,10379
acc_020,pro,81,9680
acc_020,pro,82,9613
acc_020,pro,83,10752
acc_020,pro,84,9246
acc_020,pro,85,10198
acc_020,pro,86,9230
acc_020,pro,87,8354
acc_020,pro,88,10574
acc_020,pro,89,9738
acc_021,pro,0,9393
acc_021,pro,1,9761
acc_021,pro,2,12000
acc_021,pro,3,8755
acc_021,pro,4,10811
acc_021,pro,5,9888
acc_021,pro,6,10772
acc_021,pro,7,8865
acc_021,pro,8,10168
acc_021,pro,9,10122
acc_021,pro,10,10122
acc_021,pro,11,8980
acc_021,pro,12,9601
acc_021,pro,13,10403
acc_021,pro,14,7866
acc_021,pro,15,8827
acc_021,pro,16,10281
acc_021,pro,17,10523
acc_021,pro,18,9972
acc_021,pro,19,10378
acc_021,pro,20,9681
acc_021,pro,21,11348
acc_021,pro,22,11887
acc_021,pro,23,8897
acc_021,pro,24,9504
acc_021,pro,25,11243
acc_021,pro,26,10039
acc_021,pro,27,10995
acc_021,pro,28,42685
acc_021,pro,29,13257
acc_021,pro,30,9861
acc_021,pro,31,10062
acc_021,pro,32,7643
acc_021,pro,33,11802
acc_021,pro,34,8250
acc_021,pro,35,39561
acc_021,pro,36,11068
acc_021,pro,37,11171
acc_021,pro,38,10562
acc_021,pro,39,10015
acc_021,pro,40,11406
acc_021,pro,41,9144
acc_021,pro,42,11590
acc_021,pro,43,9639
acc_021,pro,44,41222
acc_021,pro,45,10458
acc_021,pro,46,41642
acc_021,pro,47,10907
acc_021,pro,48,9060
acc_021,pro,49,10358
acc_021,pro,50,10817
acc_021,pro,51,8997
acc_021,pro,52,10061
acc_021,pro,53,11901
acc_021,pro,54,9916
acc_021,pro,55,42531
acc_021,pro,56,10316
acc_021,pro,57,12225
acc_021,pro,58,10220
acc_021,pro,59,10438
acc_021,pro,60,11372
acc_021,pro,61,9439
acc_021,pro,62,9824
acc_021,pro,63,12557
acc_021,pro,64,9703
acc_021,pro,65,10505
acc_021,pro,66,10926
acc_021,pro,67,12092
acc_021,pro,68,8573
acc_021,pro,69,9258
acc_021,pro,70,11162
acc_021,pro,71,12121
acc_021,pro,72,11170
acc_021,pro,73,9127
acc_021,pro,74,9839
acc_021,pro,75,11141
acc_021,pro,76,9313
acc_021,pro,77,11672
acc_021,pro,78,10460
acc_021,pro,79,8934
acc_021,pro,80,11010
acc_021,pro,81,10125
acc_021,pro,82,9820
acc_021,pro,83,9385
acc_021,pro,84,10070
acc_021,pro,85,10191
acc_021,pro,86,10611
acc_021,pro,87,9322
acc_021,pro,88,9472
acc_021,pro,89,11830
acc_022,free,0,1952
acc_022,free,1,1818
acc_022,free,2,2063
acc_022,free,3,1707
acc_022,free,4,1683
acc_022,free,5,1644
acc_022,free,6,1878
acc_022,free,7,1458
acc_022,free,8,1656
acc_022,free,9,1821
acc_022,free,10,1519
acc_022,free,11,1802
acc_022,free,12,2024
acc_022,free,13,1996
acc_022,free,14,1766
acc_022,free,15,1964
acc_022,free,16,7226
acc_022,free,17,1821
acc_022,free,18,1901
acc_022,free,19,1720
acc_022,free,20,1736
acc_022,free,21,1866
acc_022,free,22,1785
acc_022,free,23,1991
acc_022,free,24,1927
acc_022,free,25,1925
acc_022,free,26,1885
acc_022,free,27,1819
acc_022,free,28,7276
acc_022,free,29,1973
acc_022,free,30,1853
acc_022,free,31,1639
acc_022,free,32,1789
acc_022,free,33,1524
acc_022,free,34,2016
acc_022,free,35,1922
acc_022,free,36,1636
acc_022,free,37,1671
acc_022,free,38,2025
acc_022,free,39,1662
acc_022,free,40,1516
acc_022,free,41,1579
acc_022,free,42,1733
acc_022,free,43,1704
acc_022,free,44,1718
acc_022,free,45,1913
acc_022,free,46,1684
acc_022,free,47,1861
acc_022,free,48,1583
acc_022,free,49,2005
acc_022,free,50,1598
acc_022,free,51,1790
acc_022,free,52,1762
acc_022,free,53,1846
acc_022,free,54,1931
acc_022,free,55,1709
acc_022,free,56,1936
acc_022,free,57,1991
acc_022,free,58,1749
acc_022,free,59,2108
acc_022,free,60,1846
acc_022,free,61,1726
acc_022,free,62,1801
acc_022,free,63,2108
acc_022,free,64,1853
acc_022,free,65,1853
acc_022,free,66,1870
acc_022,free,67,1953
acc_022,free,68,1850
acc_022,free,69,1894
acc_022,free,70,1798
acc_022,free,71,1819
acc_022,free,72,1963
acc_022,free,73,1655
acc_022,free,74,7145
acc_022,free,75,1738
acc_022,free,76,1541
acc_022,free,77,1561
acc_022,free,78,1788
acc_022,free,79,1972
acc_022,free,80,1824
acc_022,free,81,1685
acc_022,free,82,2035
acc_022,free,83,1717
acc_022,free,84,1607
acc_022,free,85,2111
acc_022,free,86,1800
acc_022,free,87,2080
acc_022,free,88,1785
acc_022,free,89,1789
acc_023,free,0,3654
acc_023,free,1,3261
acc_023,free,2,2687
acc_023,free,3,3318
acc_023,free,4,3478
acc_023,free,5,3404
acc_023,free,6,2943
acc_023,free,7,3647
acc_023,free,8,3567
acc_023,free,9,3612
acc_023,free,10,3533
acc_023,free,11,3016
acc_023,free,12,3252
acc_023,free,13,3014
acc_023,free,14,3348
acc_023,free,15,3338
acc_023,free,16,3295
acc_023,free,17,3119
acc_023,free,18,3496
acc_023,free,19,2673
acc_023,free,20,3204
acc_023,free,21,3584
acc_023,free,22,3657
acc_023,free,23,13168
acc_023,free,24,3321
acc_023,free,25,2917
acc_023,free,26,12837
acc_023,free,27,2625
acc_023,free,28,3370
acc_023,free,29,3838
acc_023,free,30,3653
acc_023,free,31,2889
acc_023,free,32,2960
acc_023,free,33,3608
acc_023,free,34,3253
acc_023,free,35,2859
acc_023,free,36,3022
acc_023,free,37,2372
acc_023,free,38,3286
acc_023,free,39,3696
acc_023,free,40,3301
acc_023,free,41,3363
acc_023,free,42,3984
acc_023,free,43,2868
acc_023,free,44,3695
acc_023,free,45,3217
acc_023,free,46,3023
acc_023,free,47,3394
acc_023,free,48,12928
acc_023,free,49,3101
acc_023,free,50,3579
acc_023,free,51,3631
acc_023,free,52,3294
acc_023,free,53,3901
acc_023,free,54,3141
acc_023,free,55,4049
acc_023,free,56,3754
acc_023,free,57,3737
acc_023,free,58,3519
acc_023,free,59,3461
acc_023,free,60,3364
acc_023,free,61,3704
acc_023,free,62,3657
acc_023,free,63,3420
acc_023,free,64,12990
acc_023,free,65,2785
acc_023,free,66,3520
acc_023,free,67,3318
acc_023,free,68,3546
acc_023,free,69,3604
acc_023,free,70,2529
acc_023,free,71,3113
acc_023,free,72,3157
acc_023,free,73,2852
acc_023,free,74,3431
acc_023,free,75,3515
acc_023,free,76,3354
acc_023,free,77,2821
acc_023,free,78,3469
acc_023,free,79,3140
acc_023,free,80,3107
acc_023,free,81,3634
acc_023,free,82,3824
acc_023,free,83,3489
acc_023,free,84,3144
acc_023,free,85,3211
acc_023,free,86,3548
acc_023,free,87,2754
acc_023,free,88,4162
acc_023,free,89,3304
acc_024,free,0,1717
acc_024,free,1,1988
acc_024,free,2,7739
acc_024,free,3,1848
